id	structure
unige:168167	Section de psychologie
unige:168168	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:168168	Département de sociologie
unige:168169	Section de psychologie
unige:168170	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:168170	Département de sociologie
unige:168171	Section de psychologie
unige:168172	Section de psychologie
unige:168173	Section de psychologie
unige:168174	Section de psychologie
unige:168175	Section de psychologie
unige:168176	Département de droit international privé
unige:168176	Centre universitaire d'informatique
unige:168177	Section de psychologie
unige:168178	Section de psychologie
unige:168179	Section de psychologie
unige:168180	Section de psychologie
unige:168181	Section de psychologie
unige:168182	Département de chimie organique
unige:168183	Département de chimie organique
unige:168184	Département de chimie organique
unige:168185	Département de chimie organique
unige:168186	Département de chimie organique
unige:168187	Département de chimie organique
unige:168188	Département de chimie organique
unige:168189	Département de chimie organique
unige:168190	Département de chimie organique
unige:168191	Département de chimie organique
unige:168192	Département de chimie organique
unige:168193	Section de psychologie
unige:168194	Département de chimie organique
unige:168195	Section de psychologie
unige:168196	Section de psychologie
unige:168196	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:168197	Département de chimie organique
unige:168198	Département de chimie organique
unige:168200	Technologies de formation et apprentissage
unige:168200	Section de psychologie
unige:168203	Section de psychologie
unige:168204	Section de psychologie
unige:168205	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:168205	Département de sociologie
unige:168206	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:168206	Département de sociologie
unige:168207	Institut de recherches sociologiques
unige:168207	Département de sociologie
unige:168208	Département de sociologie
unige:168209	Département de chimie organique
unige:168210	Département de chimie organique
unige:168211	Département de chimie organique
unige:168212	Département de chimie organique
unige:168213	Département de chimie organique
unige:168214	Département de chimie organique
unige:168215	Département de chimie organique
unige:168216	Département de chimie organique
unige:168217	Département de chimie organique
unige:168218	Département de chimie organique
unige:168219	Département de chimie organique
unige:168220	Département de langue et de littérature anglaises
unige:168224	Section de psychologie
unige:168224	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:168227	Département d'astronomie
unige:168228	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:168228	Département des sciences de la Terre
unige:168228	Institut des sciences de l'environnement
unige:168228	Faculté d'économie et de management
unige:168229	Département de droit international privé
unige:168230	Département de droit international privé
unige:168231	Centre interfacultaire en droits de l'enfant
unige:168231	Département de sociologie
unige:168232	Département de droit international privé
unige:168233	Département de sociologie
unige:168233	Institut de recherches sociologiques
unige:168234	Département de physique de la matière quantique
unige:168235	Département de langue et de littérature anglaises
unige:168236	Département de langue et de littérature françaises modernes
unige:168237	Faculté de droit
unige:168238	Département de droit international privé
unige:168239	Département de droit international privé
unige:168240	Département de droit international privé
unige:168241	Département de droit international privé
unige:168242	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:168244	Section des sciences de l'éducation
unige:168247	Département d'histoire, économie et société
unige:168248	Département d'histoire, économie et société
unige:168251	Institut des sciences de l'environnement
unige:168251	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:168252	Institut des sciences de l'environnement
unige:168252	Département F.-A. Forel des sciences de l'environnement et de l'eau
