id	980a
unige:159959	Contribution à un dictionnaire / une encyclopédie
unige:159960	Article scientifique
unige:159961	Chapitre de livre
unige:159962	Article scientifique
unige:159963	Article professionnel
unige:159964	Article scientifique
unige:159965	Article scientifique
unige:159966	Article scientifique
unige:159967	Article scientifique
unige:159968	Article scientifique
unige:159969	Article scientifique
unige:159970	Article scientifique
unige:159971	Article scientifique
unige:159972	Article scientifique
unige:159973	Article scientifique
unige:159974	Article scientifique
unige:159975	Chapitre de livre
unige:159976	Article scientifique
unige:159977	Article scientifique
unige:159978	Article scientifique
unige:159979	Article scientifique
unige:159980	Article scientifique
unige:159981	Article scientifique
unige:159982	Article scientifique
unige:159983	Article scientifique
unige:159984	Article scientifique
unige:159985	Article scientifique
unige:159986	Article scientifique
unige:159987	Article scientifique
unige:159992	Rapport technique
unige:159993	Article scientifique
unige:159994	Article scientifique
unige:159995	Article scientifique
unige:159996	Article scientifique
unige:159997	Article scientifique
unige:159998	Article scientifique
unige:159999	Article scientifique
unige:160000	Chapitre de livre
unige:160001	Livre
unige:160002	Article scientifique
unige:160003	Article scientifique
unige:160004	Master
unige:160005	Chapitre de livre
unige:160006	Master
unige:160007	Livre
unige:160008	Chapitre de livre
unige:160009	Article scientifique
unige:160010	Article scientifique
unige:160011	Article scientifique
unige:160012	Article scientifique
unige:160013	Article scientifique
unige:160014	Article scientifique
unige:160015	Master
unige:160016	Master
unige:160017	Master
unige:160018	Master
unige:160019	Master
unige:160020	Article scientifique
unige:160021	Article scientifique
unige:160022	Article scientifique
unige:160023	Article scientifique
unige:160024	Article scientifique
unige:160025	Article scientifique
unige:160026	Chapitre de livre
unige:160027	Master
unige:160028	Master
unige:160029	Master
unige:160030	Master
unige:160031	Master
unige:160032	Master
unige:160033	Master
unige:160034	Chapitre de livre
unige:160035	Article scientifique
unige:160036	Article scientifique
unige:160037	Article scientifique
unige:160038	Article scientifique
unige:160039	Article scientifique
unige:160040	Article scientifique
unige:160041	Thèse
unige:160042	Thèse
unige:160043	Article scientifique
unige:160044	Article scientifique
unige:160045	Article scientifique
unige:160046	Article scientifique
unige:160047	Livre
unige:160048	Chapitre de livre
unige:160049	Chapitre de livre
unige:160050	Master
unige:160051	Article scientifique
unige:160052	Article scientifique
unige:160053	Article scientifique
unige:160054	Présentation / Intervention
unige:160055	Présentation / Intervention
unige:160056	Présentation / Intervention
unige:160057	Présentation / Intervention
unige:160058	Présentation / Intervention
unige:160059	Numéro de revue
unige:160060	Rapport technique
unige:160061	Ouvrage collectif
unige:160062	Chapitre de livre
unige:160063	Chapitre de livre
unige:160064	Chapitre de livre
unige:160065	Chapitre de livre
unige:160066	Chapitre de livre
unige:160067	Chapitre de livre
unige:160068	Chapitre de livre
unige:160069	Chapitre de livre
unige:160070	Article scientifique
unige:160071	Article scientifique
unige:160072	Thèse
unige:160073	Thèse de privat-docent
unige:160074	Article scientifique
unige:160075	Chapitre de livre
unige:160076	Livre
unige:160077	Contribution à un dictionnaire / une encyclopédie
unige:160078	Article scientifique
unige:160079	Thèse
unige:160080	Thèse
unige:160081	Article scientifique
unige:160082	Article scientifique
unige:160089	Article scientifique
unige:160090	Autre article
unige:160091	Article scientifique
unige:160092	Article scientifique
unige:160093	Article scientifique
unige:160094	Article scientifique
unige:160095	Article scientifique
unige:160096	Thèse
unige:160097	Thèse
unige:160098	Autre article
unige:160099	Article scientifique
unige:160100	Thèse
unige:160101	Thèse
unige:160102	Thèse
unige:160104	Livre
unige:160105	Livre
unige:160106	Livre
unige:160107	Livre
unige:160108	Livre
unige:160109	Livre
unige:160110	Livre
unige:160111	Présentation / Intervention
unige:160112	Livre
unige:160113	Livre
unige:160114	Chapitre de livre
unige:160115	Article scientifique
unige:160116	Chapitre de livre
unige:160117	Article scientifique
unige:160118	Rapport de recherche
unige:160119	Livre
unige:160120	Chapitre de livre
unige:160121	Livre
unige:160122	Chapitre de livre
unige:160123	Article scientifique
unige:160126	Thèse
unige:160127	Actes de conférence
unige:160128	Livre
unige:160129	Livre
unige:160130	Chapitre d'actes
unige:160131	Chapitre d'actes
unige:160132	Article scientifique
unige:160133	Article scientifique
unige:160134	Article scientifique
unige:160135	Article scientifique
unige:160136	Article scientifique
unige:160137	Article scientifique
unige:160138	Article scientifique
unige:160139	Article scientifique
unige:160140	Article scientifique
unige:160141	Article scientifique
unige:160142	Article scientifique
unige:160143	Article scientifique
unige:160144	Article scientifique
unige:160148	Chapitre de livre
unige:160149	Chapitre de livre
unige:160150	Chapitre de livre
unige:160151	Chapitre de livre
unige:160152	Chapitre de livre
unige:160153	Master
unige:160154	Chapitre de livre
unige:160155	Article scientifique
unige:160156	Article scientifique
unige:160157	Chapitre de livre
unige:160158	Article scientifique
unige:160159	Actes de conférence
unige:160160	Article scientifique
unige:160161	Article scientifique
unige:160162	Article scientifique
unige:160163	Article scientifique
unige:160164	Article scientifique
unige:160165	Rapport de recherche
unige:160166	Rapport de recherche
unige:160167	Article scientifique
unige:160168	Présentation / Intervention
unige:160169	Article scientifique
unige:160170	Chapitre de livre
unige:160171	Article scientifique
unige:160172	Présentation / Intervention
unige:160173	Article scientifique
unige:160174	Article scientifique
unige:160175	Article scientifique
unige:160176	Thèse
unige:160177	Chapitre d'actes
unige:160178	Chapitre d'actes
unige:160179	Chapitre d'actes
unige:160180	Article scientifique
unige:160181	Article scientifique
unige:160182	Article scientifique
unige:160183	Chapitre de livre
unige:160184	Article scientifique
unige:160185	Article scientifique
unige:160186	Article scientifique
unige:160187	Chapitre de livre
unige:160188	Article scientifique
unige:160189	Thèse
unige:160193	Article scientifique
unige:160194	Chapitre d'actes
unige:160195	Article scientifique
unige:160196	Article scientifique
unige:160197	Article scientifique
unige:160198	Article scientifique
unige:160199	Chapitre de livre
unige:160200	Article scientifique
unige:160201	Chapitre d'actes
unige:160203	Article scientifique
unige:160204	Autre article
unige:160205	Chapitre de livre
unige:160206	Article scientifique
unige:160207	Article scientifique
unige:160208	Article scientifique
unige:160209	Article scientifique
unige:160210	Master
unige:160211	Article scientifique
unige:160212	Article scientifique
unige:160213	Livre
unige:160214	Ouvrage collectif
unige:160215	Chapitre de livre
unige:160216	Chapitre de livre
unige:160217	Chapitre de livre
unige:160218	Article scientifique
unige:160219	Article scientifique
unige:160220	Chapitre de livre
unige:160221	Chapitre de livre
unige:160222	Présentation / Intervention
unige:160223	Article professionnel
unige:160224	Thèse
unige:160232	Article scientifique
unige:160233	Chapitre de livre
unige:160234	Article scientifique
unige:160237	Présentation / Intervention
unige:160238	Présentation / Intervention
unige:160240	Chapitre de livre
unige:160241	Chapitre d'actes
unige:160242	Présentation / Intervention
unige:160243	Présentation / Intervention
unige:160244	Présentation / Intervention
unige:160245	Présentation / Intervention
unige:160247	Chapitre de livre
unige:160275	Contribution à un dictionnaire / une encyclopédie
unige:160276	Chapitre de livre
unige:160277	Chapitre d'actes
unige:160278	Chapitre de livre
unige:160279	Chapitre de livre
unige:160280	Chapitre de livre
unige:160281	Chapitre de livre
unige:160282	Article scientifique
unige:160284	Chapitre d'actes
unige:160285	Chapitre de livre
unige:160286	Chapitre de livre
unige:160287	Contribution à un dictionnaire / une encyclopédie
unige:160288	Article scientifique
unige:160289	Article scientifique
unige:160290	Chapitre d'actes
unige:160291	Rapport technique
unige:160292	Article scientifique
unige:160293	Rapport technique
unige:160298	Présentation / Intervention
unige:160299	Présentation / Intervention
unige:160305	Article scientifique
unige:160306	Article scientifique
unige:160307	Thèse
unige:160308	Master
unige:160311	Article scientifique
unige:160312	Article scientifique
unige:160313	Article scientifique
unige:160314	Article scientifique
unige:160315	Article scientifique
unige:160316	Article scientifique
unige:160317	Article scientifique
unige:160318	Article scientifique
unige:160319	Article scientifique
unige:160320	Article scientifique
unige:160321	Article scientifique
unige:160322	Working paper
unige:160323	Article scientifique
unige:160324	Article scientifique
unige:160325	Article scientifique
unige:160326	Master
unige:160327	Master
unige:160328	Master
unige:160329	Master
unige:160330	Master d'études avancées
unige:160331	Master
unige:160332	Master
unige:160333	Master
unige:160334	Master
unige:160335	Master
unige:160336	Article scientifique
unige:160337	Master
unige:160338	Livre
unige:160339	Master
unige:160340	Chapitre de livre
unige:160342	Thèse
unige:160343	Article professionnel
unige:160344	Chapitre de livre
unige:160345	Article scientifique
unige:160346	Article scientifique
unige:160347	Poster
unige:160348	Article scientifique
unige:160349	Article scientifique
unige:160350	Article scientifique
unige:160351	Article scientifique
unige:160352	Article scientifique
unige:160353	Article scientifique
unige:160354	Article scientifique
unige:160355	Article scientifique
unige:160356	Article scientifique
unige:160357	Thèse
unige:160358	Thèse
unige:160359	Thèse
unige:160360	Thèse
unige:160361	Livre
unige:160362	Article scientifique
unige:160363	Article scientifique
unige:160364	Chapitre d'actes
unige:160365	Article scientifique
unige:160366	Article scientifique
unige:160367	Article scientifique
unige:160368	Autre article
unige:160369	Article scientifique
unige:160370	Article scientifique
unige:160371	Article scientifique
unige:160372	Article scientifique
unige:160373	Article scientifique
unige:160375	Chapitre de livre
unige:160376	Article scientifique
unige:160377	Chapitre de livre
unige:160378	Chapitre de livre
