856_domain	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
FRONTIERSPARTNERSHIPS.ORG	0	15	15	0	0	0	0	0	0	0	2	2	1
FTI.UAB.ES	0	0	0	0	0	0	0	0	0	0	0	0	0
FTP.IZA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
FTP:	2	2	0	2	0	0	0	0	0	0	2	2	0
FUNDACIONAQUAE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
FUTURE-SCIENCE.COM	0	3	1	0	0	2	0	0	0	0	0	0	0
FUTUREMEDICINE.COM	0	4	4	0	0	0	0	0	0	0	1	1	0
FZGRESEARCH.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
G3JOURNAL.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
GAAINDATA.ORG	1	1	1	0	0	0	0	0	0	0	0	0	0
GALLICA.BNF.FR	0	52	0	0	51	0	0	0	1	0	0	0	0
GAMAE2022.JOURNEES.INRAE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
GAMES.JMIR.ORG	0	5	5	0	0	0	0	0	0	0	2	2	0
GAVINPUBLISHERS.COM	2	6	5	0	0	0	0	1	0	0	0	0	0
GC.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GDAC.UQAM.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
GDR-LIFT.LORIA.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
GDRI-DROIT-PATRIMOINE-CULTUREL.CNRS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
GE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
GEHIRN-UND-GEIST.DE	0	1	1	0	0	0	0	0	0	0	0	0	0
GENEBROWSER.UNIGE.CH	1	1	1	1	0	0	0	0	0	0	0	0	0
GENESDEV.CSHLP.ORG	1	20	5	9	11	0	0	0	0	0	9	9	2
GENESDEV.ORG	0	6	0	0	6	0	0	0	0	0	2	2	0
GENETICS.ORG	0	3	0	1	2	0	0	0	0	0	0	0	0
GENEVA.FES.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
GENEVAHUB.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
GENEVAWATERHUB.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GENEVE500M.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GENOME.CSHLP.ORG	0	9	7	1	2	0	0	0	0	0	2	2	0
GENOME.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
GENOMEBIOLOGY.BIOMEDCENTRAL.COM	0	6	1	2	4	0	0	0	0	0	3	2	2
GENOMEBIOLOGY.COM	0	5	0	5	0	0	0	0	0	0	0	0	0
GENOMEMEDICINE.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	1	1	0
GEO.REVUESONLINE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOCARREFOUR.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
GEOCHEMICALPERSPECTIVES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOCHEMICALTRANSACTIONS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOECOMAR.RO	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOGR-HELV.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOGRAPHIE-GENEVE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOGRAPHY.ARIZONA.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOLOGICA-ACTA.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOLOGICACARPATHICA.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOLOGIE-ALPINE.UJF-GRENOBLE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOLOGY.BAS.BG	0	0	0	0	0	0	0	0	0	0	0	0	0
GEORG.CH	0	1	1	0	0	0	0	0	0	0	3	3	0
GEOSCI-MODEL-DEV-DISCUSS.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOSCIENCE-MEETING.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
GEOSPATIALHEALTH.NET	0	1	1	0	0	0	0	0	0	0	0	0	0
GERONTOLOGIE.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
GESNERUS.CH	0	5	5	0	0	0	0	0	0	0	0	0	0
GESTURE-LYON2005.ENS-LSH.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
GF.TMSOC.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GFEN.LANGUES.FREE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
GH.BMJ.COM	0	12	12	0	0	0	0	0	0	0	6	6	0
GH.COPERNICUS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GHDX.HEALTHDATA.ORG	2	2	2	0	0	0	0	0	0	0	0	0	0
GHSPJOURNAL.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
GICHD.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GIGA-HAMBURG.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
GISETUDESTOURISTIQUES.CNRS.FR	1	0	0	0	0	0	0	0	0	0	0	0	0
GISPE.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
GITHUB.COM	95	79	57	34	6	1	5	0	0	0	53	48	12
GITLAB.COM	13	13	11	1	0	0	0	1	0	0	6	6	1
GITLAB.SIB.SWISS	2	2	2	0	0	0	0	0	0	0	2	2	0
GITLAB.SWITCH.CH	2	2	2	0	0	0	0	0	0	0	2	2	0
GITLAB.ULIEGE.BE	1	1	1	0	0	0	0	0	0	0	0	0	0
GITLAB.UNIGE.CH	7	7	7	0	0	0	0	0	0	0	3	3	0
GJCPP.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GLION.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GLOBAL-SCI.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GLOBAL-TIPPING-POINTS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GLOBAL.OUP.COM	0	4	1	0	0	0	3	0	0	0	0	0	0
GLOBALEVIDENCESUMMIT.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GLOBALHEALTHACTION.NET	0	2	2	0	0	0	0	0	0	0	0	0	0
GLOBALIZATIONANDHEALTH.BIOMEDCENTRAL.COM	0	4	4	0	0	0	0	0	0	0	1	1	0
GLOBALIZATIONANDHEALTH.COM	0	2	1	0	0	0	0	0	1	0	0	0	0
GLOBALWATERFORUM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GLOSSA-JOURNAL.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
GLOSSA.WEBLAW.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
GMD.COPERNICUS.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
GNPS.UCSD.EDU	1	1	0	1	0	1	0	0	0	0	1	1	0
GOLDBULLETIN.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GOLDORAK.HESGE.CH	1	0	0	0	0	0	0	0	0	0	0	0	0
GOO.GL	1	1	1	1	0	0	0	0	0	0	1	1	1
GPI.SAGEPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GRADUATEINSTITUTE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
GREA.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
GREENGROWTHKNOWLEDGE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GROUPE-DUPONT.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
GROUPES.POLYMTL.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
GRUPSDERECERCA.UAB.CAT	0	0	0	0	0	0	0	0	0	0	0	0	0
GS.AMEGROUPS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
GSA.ASUCLA.UCLA.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
GSA.CONFEX.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GSABULLETIN.GSAPUBS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GSDIASSOCIATION.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GSS.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
GUILFORDJOURNALS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
GUP.UNIGE.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
GUT.BMJ.COM	0	8	6	2	0	0	0	0	0	0	1	1	0
H-FRANCE.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
HAEMATOLOGICA.ORG	0	6	3	3	0	0	0	0	1	0	2	2	0
HAL.ARCHIVES-OUVERTES.FR	1	0	0	0	0	0	0	0	0	0	1	1	0
HAL.INRIA.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HAL.INSERM.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HAL.SCIENCE	0	0	0	0	0	0	0	0	0	0	1	1	0
HAL.SORBONNE-UNIVERSITE.FR	0	1	1	0	0	0	0	0	0	0	0	0	0
HALSHS.ARCHIVES-OUVERTES.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HANDIPOL.HYPOTHESES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HANSELAWREVIEW.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HARMATHEQUE.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
HARVARDBUSINESSMANAGER.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
HBPDINT.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
HBR.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HBSN.AMEGROUPS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
HCCH.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
HCJOURNAL.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HCUGE.CH	0	1	1	0	0	0	0	0	0	0	1	1	0
HDL.HANDLE.NET	1	4	3	0	0	1	0	0	0	0	1	1	0
HDL.VOCED.EDU.AU	0	0	0	0	0	0	0	0	0	0	0	0	0
HEAD-FACE-MED.BIOMEDCENTRAL.COM	0	1	0	0	0	0	0	1	0	0	0	0	0
HEALTH-POLICY-SYSTEMS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
HEALTHAFFAIRS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HEALTHBOOK.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
HEALTHPOLICYJRNL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
HEAPRO.OXFORDJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
HEART.BMJ.COM	0	4	4	0	0	0	0	0	0	0	0	0	0
HEATSTORE.EU	0	0	0	0	0	0	0	0	0	0	1	0	1
HEC.UNIL.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HEIDI.NEWS	0	0	0	0	0	0	0	0	0	0	0	0	0
HEILPAEDAGOGISCHEFORSCHUNG.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
HEINONLINE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HEKTOENINTERNATIONAL.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
HELBING.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLENICJCARDIOL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
HELVETIQ.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMPEN-VERLAG.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
HEP-BEJUNE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HEPATOGASTROENTEROLOGY.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
HEPL.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HERALDOPENACCESS.US	0	0	0	0	0	0	0	0	0	0	1	1	0
HEROINADDICTIONRELATEDCLINICALPROBLEMS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
HESGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HESS.COPERNICUS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HETEROCYCLES.JP	0	1	0	0	0	1	0	0	0	0	1	1	0
HETEROGRAPHE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HETSL.CH	0	0	0	0	0	0	0	0	0	0	2	2	0
HHRJOURNAL.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
HINDAWI.COM	0	42	37	6	4	1	0	2	0	2	5	5	0
HISTARA.SORBONNE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTEMAT.COM.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTOIRE-EDUCATION.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTOIRE.PRESSE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTOIREENGAGEE.CA	0	1	1	0	0	0	0	0	0	0	0	0	0
HIT-IT-CONFERENCE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
HLCS.NL	0	0	0	0	0	0	0	0	0	0	0	0	0
HLS-DHS-DSS.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HMG.OXFORDJOURNALS.ORG	0	21	11	10	0	0	0	0	0	0	0	0	0
HOBO-DIFFUSION.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMEPAGE.RUHR-UNI-BOCHUM.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
HOPE.UZH.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HORIZONPRESS.COM	0	1	0	1	0	0	0	0	0	0	0	0	0
HORMONES.GR	0	1	1	0	0	0	0	0	0	0	0	0	0
HORTULUS-JOURNAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
HPM.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
HPP.TBZMED.AC.IR	0	0	0	0	0	0	0	0	0	0	0	0	0
HQLO.BIOMEDCENTRAL.COM	0	2	1	0	0	0	0	1	0	0	0	0	0
HQLO.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
HRCAK.SRCE.HR	0	0	0	0	0	0	0	0	0	0	0	0	0
HRJOURNAL.NET	0	2	2	0	0	0	0	0	0	0	0	0	0
HRTODAY.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HSGALUMNI.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
HTL.LINGUIST.UNIV-PARIS-DIDEROT.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HUG-GE.CH	0	1	1	0	0	0	0	0	0	0	1	1	0
HUG.CH	1	1	1	0	0	0	0	0	0	1	1	1	0
HUMANFACTORS.JMIR.ORG	0	5	5	0	0	0	0	0	1	0	1	1	0
HUMANISME-RENAISSANCE.DROZ.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
HUMANITE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HUMANVENTURES.TYPEPAD.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
HUMREP.OXFORDJOURNALS.ORG	0	2	2	2	0	0	0	0	0	0	0	0	0
HW.OEAW.AC.AT?ARP=0X001C9EA4	0	0	0	0	0	0	0	0	0	0	0	0	0
HW.OEAW.AC.AT?ARP=0X00369DB3	0	0	0	0	0	0	0	0	0	0	0	0	0
HW.OEAW.AC.AT?ARP=0X0039F90E	0	0	0	0	0	0	0	0	0	0	0	0	0
HYDRATLAS.UNIGE.CH	2	2	0	0	2	0	0	0	0	0	2	2	0
HYDROL-EARTH-SYST-SCI-DISCUSS.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
HYDROL-EARTH-SYST-SCI.NET	0	0	0	0	0	0	0	0	0	0	1	1	0
HYDROLOGY.NL	0	0	0	0	0	0	0	0	0	0	0	0	0
HYPER.AHAJOURNALS.ORG	0	3	3	2	0	0	0	0	0	0	0	0	0
I-R-I-E.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
I6DOC.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IAHM.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IAI.ASM.ORG	0	9	8	1	0	0	0	0	0	0	0	0	0
IARAS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IASUSA.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IATIS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IBFD.ORG	0	0	0	0	0	0	0	0	0	0	2	2	0
IBLJ.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IC.UNIGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
ICM-EXPERIMENTAL.SPRINGEROPEN.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
ICOM.MUSEUM	0	1	0	0	0	0	1	0	0	0	0	0	0
ICP2013.CAT	0	0	0	0	0	0	0	0	0	0	0	0	0
ICR-HEART.COM	0	4	4	1	0	0	0	0	0	0	0	0	0
ICRC.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ICSIDREVIEW.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ICTINNOVATIONS.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
ICTSD.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ICU-MANAGEMENT.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
ICVTS.CTSNETJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
ICVTS.OXFORDJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
ID.ERUDIT.ORG	0	9	6	0	0	0	3	0	0	0	2	2	0
IDA.LONI.USC.EDU	1	1	1	0	0	0	0	0	0	0	0	0	0
IDENTIFIERS.ORG	1	1	1	1	0	0	1	0	0	0	1	1	0
IDM.EPFL.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
IDPJOURNAL.BIOMEDCENTRAL.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
IDRIMJOURNAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IEA-DHC.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IEA-ETSAP.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IEB.UB.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
IEEEXPLORE.IEEE.ORG	0	134	94	18	2	0	34	0	0	2	54	41	17
IEIM.UQAM.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
IEMSS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IETRESEARCH.ONLINELIBRARY.WILEY.COM	0	1	1	0	0	0	0	0	0	0	1	1	0
IFE.ENS-LYON.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IFGE-ONLINE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IFLR.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IFOREST.SISEF.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IFRAME.TREUHAENDER.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
IGI-GLOBAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IGITUR.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IHEID.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IHL-DATABASES.ICRC.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IHUONLINE.UNISINOS.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
IIAC.CNRS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IICREST.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IIETA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IIM.FH-KOELN.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
IISD.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IJ-HEALTHGEOGRAPHICS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IJADR.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IJAE.SPRINGEROPEN.COM	0	0	0	0	0	0	0	0	0	0	1	1	0
IJDB.EHU.ES	0	4	2	0	2	0	0	0	0	0	0	0	0
IJDR.IN	0	1	0	0	0	0	0	1	0	0	0	0	0
IJE.OXFORDJOURNALS.ORG	0	2	2	0	0	0	0	0	0	0	0	0	0
IJEAB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IJGC.BMJ.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
IJHPM.COM	0	2	2	0	0	0	0	0	0	0	2	1	1
IJLTER.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
IJMHS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IJMM.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IJPHJOURNAL.IT	0	1	1	0	0	0	0	0	0	0	0	0	0
IJPP.RUG.NL	0	0	0	0	0	0	0	0	0	0	0	0	0
IJRER.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IJRL.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IJS.MICROBIOLOGYRESEARCH.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IJSHD.EDUSERVGROUP.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IJVS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ILFATTOQUOTIDIANO.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
ILO.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
IMAGESDUTRAVAIL.EDEL.UNIV-POITIERS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IMAJNA.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IMAMAT.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IMMUNOLOGY.SCIENCEMAG.ORG	1	1	1	1	0	0	0	0	0	0	0	0	0
IMP.NETOXYGEN.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
IMPACTAGING.COM	0	2	0	2	0	0	0	0	0	0	0	0	0
IMPGROUP.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IMPLEMENTATIONSCIENCE.BIOMEDCENTRAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IMPLICATIONS-PHILOSOPHIQUES.ORG	1	2	2	0	0	0	0	0	0	0	0	0	0
IMRPRESS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
INDERSCIENCE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
INDIANA.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
INDICO.CERN.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
INFECTAGENTSCANCER.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
INFLUXUS.EU	0	1	1	0	0	0	0	0	0	0	0	0	0
INFOCLIO.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
INFOLIO.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
INFORMAHEALTHCARE.COM	0	4	1	3	0	0	0	0	0	0	0	0	0
INFORMATICA.VU.LT	0	0	0	0	0	0	0	0	0	0	0	0	0
INFORMAWORLD.COM	0	18	10	5	0	0	5	1	0	0	0	0	0
INFOSCIENCE.EPFL.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
INGENTACONNECT.COM	0	23	6	7	9	3	2	0	0	0	4	4	0
INGENTASELECT.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
INOE.INOE.RO	0	0	0	0	0	0	0	0	0	0	0	0	0
INRP.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
INSCIENCEPRESS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INSEE.FR	1	0	0	0	0	0	0	0	0	0	0	0	0
INSIGHT.JCI.ORG	0	3	2	0	1	0	0	0	0	0	1	1	0
INSIGHTS.OVID.COM	0	13	11	2	0	0	2	0	0	0	1	1	0
INSIGHTSIMAGING.SPRINGEROPEN.COM	0	12	12	0	0	0	0	0	0	2	3	2	1
INSPE.UNIV-NANTES.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
INT-ARCH-PHOTOGRAMM-REMOTE-SENS-SPATIAL-INF-SCI.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
INT-RES.COM	0	0	0	0	0	0	0	0	0	0	1	1	0
INTARCH.AC.UK	0	1	0	0	1	0	0	0	0	0	0	0	0
INTECHOPEN.COM	0	4	4	0	0	0	0	0	0	0	1	1	1
INTELLECTICA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INTENSITYFRONTIER.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INTER-LELIEU.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INTERNANO-CONFERENCE.DE	0	0	0	0	0	0	0	0	0	0	1	0	1
INTERNATIONAL-REVIEW.ICRC.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INTERNATIONALPHONETICASSOCIATION.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
INTERNATIONALTAXREVIEW.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
INTERNETJOURNALS.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
INTERPERSONA.PSYCHOPEN.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
INTERSEMIOSIS-CY.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
INTERSTICES.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
INTIMM.OXFORDJOURNALS.ORG	0	8	2	7	0	0	0	0	0	0	0	0	0
INTJDEVBIOL.COM	0	6	0	0	6	0	0	0	0	0	1	1	0
INTJEM.BIOMEDCENTRAL.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
INTJEWISHLAWYERS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INTMEDPRESS.COM	0	27	22	5	0	0	0	0	0	0	0	0	0
INTQHC.OXFORDJOURNALS.ORG	0	3	3	0	0	1	0	0	0	0	0	0	0
INTRACEN.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INTRALINEA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
INVESTIGACION.POLITICAS.UNAM.MX	0	0	0	0	0	0	0	0	0	0	1	1	0
IODP.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
IOFBONEHEALTH.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IOP.ORG	0	1	0	1	0	0	0	0	0	0	0	0	0
IOPSCIENCE.IOP.ORG	0	25	22	3	2	0	0	0	0	5	37	28	13
IOSPRESS.METAPRESS.COM	0	2	1	0	1	0	0	0	0	0	0	0	0
IOSPRESS.NL	0	1	1	0	0	0	0	0	0	0	0	0	0
IOVS.ARVOJOURNALS.ORG	0	2	2	0	0	0	0	0	0	0	0	0	0
IOVS.ORG	0	7	3	1	0	3	0	0	0	0	0	0	0
IPC5.SCIENCESCONF.ORG	0	0	0	0	0	0	0	0	0	0	2	2	0
IPCC.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
IPE-BERLIN.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IPSONET.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IR.NUL.NAGOYA-U.AC.JP	0	0	0	0	0	0	0	0	0	0	0	0	0
IRCWASH.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IRD.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IREM.U-STRASBG.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IREM.UNIV-PARIS-DIDEROT.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IRES.FR	1	0	0	0	0	0	0	0	0	0	0	0	0
IRF.FHNW.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
