id	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	DATA	DATA_TYPE_appendixes	DATA_TYPE_data_supplements	DATA_TYPE_shared_data	FUNDER	FNS_FUNDER	EU_FUNDER	type
unige:89043	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89044	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89068	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89069	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89070	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89071	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89072	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89073	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89082	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89083	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89084	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89085	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89086	2017	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89087	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89088	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89089	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89090	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89091	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89097	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89098	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89101	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89118	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89119	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89120	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89121	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89122	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89123	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89124	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89125	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89128	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89129	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89130	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89133	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89134	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89137	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89139	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89140	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89170	2017	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89171	2015	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89173	2015	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89174	2016	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89175	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89176	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89177	2016	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article professionnel
unige:89178	2016	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique
unige:89179	2016	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique
unige:89181	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89183	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89184	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89185	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89186	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89187	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89188	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89190	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89192	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89193	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89194	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89196	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89205	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89206	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89207	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89208	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89209	2016	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique
unige:89212	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89214	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89215	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89216	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89217	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89218	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89219	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89220	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89223	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89224	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89225	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89226	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89231	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:89232	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:89235	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89255	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89256	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89257	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89258	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89259	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89260	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89318	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89330	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89415	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89416	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:89417	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Autre article
unige:89422	2015	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Autre article
unige:89425	2015	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:89426	2015	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:89450	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89451	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89452	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89453	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89454	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89455	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89457	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89458	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89459	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89460	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89480	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89481	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89482	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89483	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89484	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89485	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89486	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89496	2016	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89506	2016	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89514	2016	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89542	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89543	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89545	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89547	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89549	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89550	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89551	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89552	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89553	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89554	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89555	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89556	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89557	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89558	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89559	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89560	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89561	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89562	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89563	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89565	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89566	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89567	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89569	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89570	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89571	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89572	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89573	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89574	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89575	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89577	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89578	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89579	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89580	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89582	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89583	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89584	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89585	2016	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:89586	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89587	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89589	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89591	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89593	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89594	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89596	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89597	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89598	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89600	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89601	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89602	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89605	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89606	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89607	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89608	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89609	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89610	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89611	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89612	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89613	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89614	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89615	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89616	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89620	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89621	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89622	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89624	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89625	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89626	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Master
unige:89628	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89642	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89643	2017	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:89644	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89645	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89648	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89649	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89650	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89651	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89653	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89654	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89655	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89656	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89657	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89658	2016	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89659	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89660	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89680	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89681	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89683	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89684	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89685	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89686	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89690	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89692	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89694	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89695	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89701	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89702	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89704	2016	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89706	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89707	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89708	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89710	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89711	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89712	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89714	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89715	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89721	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89722	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89723	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89724	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89725	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89726	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89727	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:89728	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89729	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89730	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:89731	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89732	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89734	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:89735	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89739	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89740	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89741	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89742	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89743	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89744	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89746	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89747	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89749	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89753	2016	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	Article scientifique
unige:89754	2016	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89755	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89756	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89757	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89758	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89759	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89761	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89762	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89763	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89764	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89765	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89766	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89767	2016	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89768	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89769	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89771	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89774	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89775	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89776	2016	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89777	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89778	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89779	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89780	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89782	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89783	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89784	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89785	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:89786	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89790	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89792	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89793	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89794	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:89795	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89796	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89797	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89798	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89799	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89800	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89801	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89802	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89803	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89804	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89805	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89806	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89807	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89808	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:89809	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
